['.', '()', '().', '(())', '(()).', '(()())', '(()()).']
['.', '()', '.()', '(())', '.()()', '.(.())', '.(.()).']
['.', '()', '.()', '(())', '.()()', '.(.())', '.(.().)']
['.', '()', '.()', '()()', '()().', '((()))', '((())).']
['.', '()', '.()', '()()', '()().', '((()))', '((()).)']
['.', '()', '.()', '()()', '()().', '((()))', '()().()']
['.', '()', '.()', '()()', '()().', '((()))', '.(())()']
['.', '()', '.()', '()()', '()().', '()(())', '()(()).']
['.', '()', '.()', '()()', '()().', '()(())', '()(().)']
['.', '()', '.()', '()()', '()().', '()(())', '()().()']
['.', '()', '.()', '()()', '()().', '()(())', '(.(()))']
['.', '()', '.()', '()()', '()().', '()(())', '.((()))']
['.', '()', '.()', '()()', '()().', '()()()', '()(().)']
['.', '()', '.()', '()()', '()().', '()()()', '()((.))']
['.', '()', '.()', '()()', '()().', '()()()', '()()().']
['.', '()', '.()', '()()', '()().', '()()()', '()()(.)']
['.', '()', '.()', '()()', '()().', '()()()', '()().()']
['.', '()', '.()', '()()', '()().', '()()()', '()(.())']
['.', '()', '.()', '()()', '()().', '()()()', '(.()())']
['.', '()', '.()', '()()', '()().', '()()()', '(.())()']
['.', '()', '.()', '()()', '()().', '()()()', '.(()())']
['.', '()', '.()', '()()', '()().', '()()()', '.(())()']
['.', '()', '.()', '()()', '()().', '()()()', '.()(())']
['.', '()', '.()', '()()', '()().', '()()..', '((())).']
['.', '()', '.()', '()()', '()().', '()()..', '((()).)']
['.', '()', '.()', '()()', '()().', '()()..', '((().))']
['.', '()', '.()', '()()', '()().', '()()..', '()(().)']
['.', '()', '.()', '()()', '()().', '()()..', '()((.))']
['.', '()', '.()', '()()', '()().', '()()..', '()()(.)']
['.', '()', '.()', '()()', '()().', '()()..', '()().()']
['.', '()', '.()', '()()', '()().', '()()..', '()()...']
['.', '()', '.()', '()()', '()().', '()()..', '()(...)']
['.', '()', '.()', '()()', '()().', '()()..', '(.())()']
['.', '()', '.()', '()()', '()().', '()()..', '(.())..']
['.', '()', '.()', '()()', '()().', '()()..', '(.().).']
['.', '()', '.()', '()()', '()().', '()()..', '(.()..)']
['.', '()', '.()', '()()', '()().', '()()..', '.(())()']
['.', '()', '.()', '()()', '()().', '()()..', '.(())..']
['.', '()', '.()', '()()', '()().', '()()..', '.(().).']
['.', '()', '.()', '()()', '()().', '()()..', '.(()..)']
['.', '()', '.()', '()()', '()().', '()()..', '.()(..)']
['.', '()', '.()', '()()', '()().', '()(..)', '()().()']
['.', '()', '.()', '()()', '()().', '()(..)', '()(.())']
['.', '()', '.()', '()()', '()().', '()(..)', '()(..).']
['.', '()', '.()', '()()', '()().', '()(..)', '()(...)']
['.', '()', '.()', '()()', '()().', '()(..)', '(.())()']
['.', '()', '.()', '()()', '()().', '()(..)', '(.(..))']
['.', '()', '.()', '()()', '()().', '()(..)', '.(())()']
['.', '()', '.()', '()()', '()().', '()(..)', '.((..))']
['.', '()', '.()', '()()', '()().', '(.()).', '()((.))']
['.', '()', '.()', '()()', '()().', '(.()).', '()()().']
['.', '()', '.()', '()()', '()().', '(.()).', '()()(.)']
['.', '()', '.()', '()()', '()().', '(.()).', '()().()']
['.', '()', '.()', '()()', '()().', '(.()).', '()()...']
['.', '()', '.()', '()()', '()().', '(.()).', '()(.())']
['.', '()', '.()', '()()', '()().', '(.()).', '()(...)']
['.', '()', '.()', '()()', '()().', '(.()).', '(.()())']
['.', '()', '.()', '()()', '()().', '(.()).', '(.())()']
['.', '()', '.()', '()()', '()().', '(.()).', '(.())..']
['.', '()', '.()', '()()', '()().', '(.()).', '(.().).']
['.', '()', '.()', '()()', '()().', '(.()).', '(.()..)']
['.', '()', '.()', '()()', '()().', '(.()).', '.(()())']
['.', '()', '.()', '()()', '()().', '(.()).', '.()(())']
['.', '()', '.()', '()()', '()().', '(.().)', '()().()']
['.', '()', '.()', '()()', '()().', '(.().)', '(.()())']
['.', '()', '.()', '()()', '()().', '(.().)', '(.())()']
['.', '()', '.()', '()()', '()().', '(.().)', '(.().).']
['.', '()', '.()', '()()', '()().', '(.().)', '(.()..)']
['.', '()', '.()', '()()', '()().', '.(()).', '((()).)']
['.', '()', '.()', '()()', '()().', '.(()).', '((().))']
['.', '()', '.()', '()()', '()().', '.(()).', '()()().']
['.', '()', '.()', '()()', '()().', '.(()).', '()()(.)']
['.', '()', '.()', '()()', '()().', '.(()).', '()().()']
['.', '()', '.()', '()()', '()().', '.(()).', '()()...']
['.', '()', '.()', '()()', '()().', '.(()).', '()(.())']
['.', '()', '.()', '()()', '()().', '.(()).', '()(...)']
['.', '()', '.()', '()()', '()().', '.(()).', '(.()())']
['.', '()', '.()', '()()', '()().', '.(()).', '.(()())']
['.', '()', '.()', '()()', '()().', '.(()).', '.(())()']
['.', '()', '.()', '()()', '()().', '.(()).', '.(())..']
['.', '()', '.()', '()()', '()().', '.(()).', '.(().).']
['.', '()', '.()', '()()', '()().', '.(()).', '.(()..)']
['.', '()', '.()', '()()', '()().', '.(().)', '()().()']
['.', '()', '.()', '()()', '()().', '.(().)', '.(()())']
['.', '()', '.()', '()()', '()().', '.(().)', '.(())()']
['.', '()', '.()', '()()', '()().', '.(().)', '.(()..)']
['.', '()', '.()', '()()', '()().', '.()(.)', '(()(.))']
['.', '()', '.()', '()()', '()().', '.()(.)', '()((.))']
['.', '()', '.()', '()()', '()().', '.()(.)', '()().()']
['.', '()', '.()', '()()', '()().', '.()(.)', '.(())()']
['.', '()', '.()', '()()', '()().', '.()(.)', '.()(())']
['.', '()', '.()', '()()', '()().', '.()(.)', '.()(.).']
['.', '()', '.()', '()()', '()().', '.()(.)', '.()(..)']
['.', '()', '.()', '()()', '()().', '.()(.)', '.(.(.))']
['.', '()', '.()', '()()', '()(.)', '()()()', '()()().']
['.', '()', '.()', '()()', '()(.)', '()()()', '()()(.)']
['.', '()', '.()', '()()', '()(.)', '()()()', '()(.())']
['.', '()', '.()', '()()', '()(.)', '()()()', '()(.)()']
['.', '()', '.()', '()()', '()(.)', '()()()', '(.()())']
['.', '()', '.()', '()()', '()(.)', '()()()', '.(()())']
['.', '()', '.()', '()()', '()(.)', '()()()', '.()(())']
['.', '()', '.()', '()()', '()(.)', '()(.).', '(((.)))']
['.', '()', '.()', '()()', '()(.)', '()(.).', '()()(.)']
['.', '()', '.()', '()()', '()(.)', '()(.).', '()(.())']
['.', '()', '.()', '()()', '()(.)', '()(.).', '()(.)()']
['.', '()', '.()', '()()', '()(.)', '()(.).', '()(.)..']
['.', '()', '.()', '()()', '()(.)', '()(.).', '()(...)']
['.', '()', '.()', '()()', '()(.)', '()(.).', '(.(.)).']
['.', '()', '.()', '()()', '()(.)', '()(.).', '(.(.).)']
['.', '()', '.()', '()()', '()(.)', '()(.).', '.((.)).']
['.', '()', '.()', '()()', '()(.)', '()(.).', '.((.).)']
['.', '()', '.()', '()()', '()(.)', '()(..)', '()(.)()']
['.', '()', '.()', '()()', '()(.)', '()(..)', '()(..).']
['.', '()', '.()', '()()', '()(.)', '()(..)', '()(...)']
['.', '()', '.()', '()()', '()(.)', '()(..)', '(.(..))']
['.', '()', '.()', '()()', '()(.)', '()(..)', '.((..))']
['.', '()', '.()', '()()', '()(.)', '(.(.))', '()(.)()']
['.', '()', '.()', '()()', '()(.)', '(.(.))', '(.(.)).']
['.', '()', '.()', '()()', '()(.)', '(.(.))', '(.(.).)']
['.', '()', '.()', '()()', '()(.)', '.((.))', '()(.)()']
['.', '()', '.()', '()()', '()(.)', '.((.))', '.((.).)']
['.', '()', '.()', '()()', '(.())', '()()()', '()()().']
['.', '()', '.()', '()()', '(.())', '()()()', '()()(.)']
['.', '()', '.()', '()()', '(.())', '()()()', '()(.())']
['.', '()', '.()', '()()', '(.())', '()()()', '(.()())']
['.', '()', '.()', '()()', '(.())', '()()()', '(.())()']
['.', '()', '.()', '()()', '(.())', '()()()', '.(()())']
['.', '()', '.()', '()()', '(.())', '()()()', '.()(())']
['.', '()', '.()', '()()', '(.())', '(.()).', '()()(.)']
['.', '()', '.()', '()()', '(.())', '(.()).', '(.()())']
['.', '()', '.()', '()()', '(.())', '(.()).', '(.())()']
['.', '()', '.()', '()()', '(.())', '(.()).', '(.())..']
['.', '()', '.()', '()()', '(.())', '(.()).', '(.()..)']
['.', '()', '.()', '()()', '(.())', '(.().)', '(.())()']
['.', '()', '.()', '()()', '(.())', '(.().)', '(.().).']
['.', '()', '.()', '()()', '(.())', '(.().)', '(.()..)']
['.', '()', '.()', '()()', '.(())', '()()()', '()()().']
['.', '()', '.()', '()()', '.(())', '()()()', '()()(.)']
['.', '()', '.()', '()()', '.(())', '()()()', '()(.())']
['.', '()', '.()', '()()', '.(())', '()()()', '(.()())']
['.', '()', '.()', '()()', '.(())', '()()()', '.(()())']
['.', '()', '.()', '()()', '.(())', '()()()', '.()(())']
['.', '()', '.()', '()()', '.(())', '.(().)', '.(()..)']
['.', '()', '.()', '()()', '.()()', '(()())', '(()()).']
['.', '()', '.()', '()()', '.()()', '(()())', '(()().)']
['.', '()', '.()', '()()', '.()()', '(()())', '.()()()']
['.', '()', '.()', '()()', '.()()', '()(())', '()(().)']
['.', '()', '.()', '()()', '.()()', '()(())', '.()()()']
['.', '()', '.()', '()()', '.()()', '()()()', '()()().']
['.', '()', '.()', '()()', '.()()', '()()()', '()()(.)']
['.', '()', '.()', '()()', '.()()', '()()()', '()(.())']
['.', '()', '.()', '()()', '.()()', '()()()', '(.()())']
['.', '()', '.()', '()()', '.()()', '()()()', '.(()())']
['.', '()', '.()', '()()', '.()()', '()()()', '.()(())']
['.', '()', '.()', '()()', '.()()', '()()()', '.()()()']
['.', '()', '.()', '()()', '.()()', '.()().', '(()().)']
['.', '()', '.()', '()()', '.()()', '.()().', '()(().)']
['.', '()', '.()', '()()', '.()()', '.()().', '()()(.)']
['.', '()', '.()', '()()', '.()()', '.()().', '.((()))']
['.', '()', '.()', '()()', '.()()', '.()().', '.()(())']
['.', '()', '.()', '()()', '.()()', '.()().', '.()()()']
['.', '()', '.()', '()()', '.()()', '.()().', '.()()..']
['.', '()', '.()', '()()', '.()()', '.()().', '.()(..)']
['.', '()', '.()', '()()', '.()()', '.()().', '.(.().)']
['.', '()', '.()', '()()', '.()()', '.()(.)', '(()(.))']
['.', '()', '.()', '()()', '.()()', '.()(.)', '()((.))']
['.', '()', '.()', '()()', '.()()', '.()(.)', '.()()()']
['.', '()', '.()', '()()', '.()()', '.()(.)', '.()(.).']
['.', '()', '.()', '()()', '.()()', '.()(.)', '.()(..)']
['.', '()', '.()', '()()', '.()()', '.()(.)', '.(.(.))']
['.', '()', '.()', '()()', '.()()', '.(.())', '((.()))']
['.', '()', '.()', '()()', '.()()', '.(.())', '.()()()']
['.', '()', '.()', '()()', '.()()', '.(.())', '.(.()).']
['.', '()', '.()', '()()', '.()()', '.(.())', '.(.().)']
['.', '()', '.()', '.().', '(().)', '(()())', '(()().)']
['.', '()', '.()', '.().', '(().)', '(().).', '(().())']
['.', '()', '.()', '.().', '(().)', '(().).', '(().)()']
['.', '()', '.()', '.().', '(().)', '(().).', '(().)..']
['.', '()', '.()', '.().', '(().)', '(().).', '(()...)']
['.', '()', '.()', '.().', '(().)', '(().).', '()(...)']
['.', '()', '.()', '.().', '(().)', '(().).', '.().(.)']
['.', '()', '.()', '.().', '(().)', '(()..)', '(()(.))']
['.', '()', '.()', '.().', '(().)', '(()..)', '(().)()']
['.', '()', '.()', '.().', '(().)', '(()..)', '(()...)']
['.', '()', '.()', '.().', '(().)', '()(..)', '(().)()']
['.', '()', '.()', '.().', '(().)', '()(..)', '()((.))']
['.', '()', '.()', '.().', '(().)', '()(..)', '()(..).']
['.', '()', '.()', '.().', '(().)', '()(..)', '()(...)']
['.', '()', '.()', '.().', '(().)', '()(..)', '(.(..))']
['.', '()', '.()', '.().', '(().)', '.().()', '(().())']
['.', '()', '.()', '.().', '(().)', '.().()', '(().)()']
['.', '()', '.()', '.().', '(().)', '.().()', '()(.())']
['.', '()', '.()', '.().', '(().)', '.().()', '.(()())']
['.', '()', '.()', '.().', '(().)', '.().()', '.()(())']
['.', '()', '.()', '.().', '(().)', '.().()', '.().().']
['.', '()', '.()', '.().', '(().)', '.().()', '.().(.)']
['.', '()', '.()', '.().', '(().)', '.().()', '.(..())']
['.', '()', '.()', '.().', '()(.)', '()(())', '()(()).']
['.', '()', '.()', '.().', '()(.)', '()(())', '()(().)']
['.', '()', '.()', '.().', '()(.)', '()(())', '()(.)()']
['.', '()', '.()', '.().', '()(.)', '()(())', '(.(()))']
['.', '()', '.()', '.().', '()(.)', '()(())', '.((()))']
['.', '()', '.()', '.().', '()(.)', '()(.).', '(((.)))']
['.', '()', '.()', '.().', '()(.)', '()(.).', '()(().)']
['.', '()', '.()', '.().', '()(.)', '()(.).', '()(.())']
['.', '()', '.()', '.().', '()(.)', '()(.).', '()(.)()']
['.', '()', '.()', '.().', '()(.)', '()(.).', '()(.)..']
['.', '()', '.()', '.().', '()(.)', '()(.).', '()(...)']
['.', '()', '.()', '.().', '()(.)', '()(.).', '(.(.)).']
['.', '()', '.()', '.().', '()(.)', '()(.).', '(.(.).)']
['.', '()', '.()', '.().', '()(.)', '()(.).', '.((.)).']
['.', '()', '.()', '.().', '()(.)', '()(.).', '.((.).)']
['.', '()', '.()', '.().', '()(.)', '()(.).', '.().(.)']
['.', '()', '.()', '.().', '()(.)', '()(..)', '()((.))']
['.', '()', '.()', '.().', '()(.)', '()(..)', '()(.)()']
['.', '()', '.()', '.().', '()(.)', '()(..)', '()(..).']
['.', '()', '.()', '.().', '()(.)', '()(..)', '()(...)']
['.', '()', '.()', '.().', '()(.)', '()(..)', '(.(..))']
['.', '()', '.()', '.().', '()(.)', '()(..)', '.((..))']
['.', '()', '.()', '.().', '()(.)', '(.(.))', '()(.)()']
['.', '()', '.()', '.().', '()(.)', '(.(.))', '(.(.)).']
['.', '()', '.()', '.().', '()(.)', '(.(.))', '(.(.).)']
['.', '()', '.()', '.().', '()(.)', '.((.))', '()(.)()']
['.', '()', '.()', '.().', '()(.)', '.((.))', '.((.).)']
['.', '()', '.()', '.().', '()(.)', '.().()', '(().())']
['.', '()', '.()', '.().', '()(.)', '.().()', '()(.())']
['.', '()', '.()', '.().', '()(.)', '.().()', '()(.)()']
['.', '()', '.()', '.().', '()(.)', '.().()', '.(()())']
['.', '()', '.()', '.().', '()(.)', '.().()', '.()(())']
['.', '()', '.()', '.().', '()(.)', '.().()', '.().().']
['.', '()', '.()', '.().', '()(.)', '.().()', '.().(.)']
['.', '()', '.()', '.().', '()(.)', '.().()', '.(..())']
['.', '()', '.()', '.().', '.(())', '((()))', '((())).']
['.', '()', '.()', '.().', '.(())', '((()))', '((()).)']
['.', '()', '.()', '.().', '.(())', '((()))', '.(())()']
['.', '()', '.()', '.().', '.(())', '.(()).', '((()).)']
['.', '()', '.()', '.().', '.(())', '.(()).', '.(()())']
['.', '()', '.()', '.().', '.(())', '.(()).', '.(())()']
['.', '()', '.()', '.().', '.(())', '.(()).', '.(())..']
['.', '()', '.()', '.().', '.(())', '.(()).', '.(()..)']
['.', '()', '.()', '.().', '.(())', '.(()).', '.((..))']
['.', '()', '.()', '.().', '.(())', '.(()).', '.().(.)']
['.', '()', '.()', '.().', '.(())', '.(()).', '.(.(.))']
['.', '()', '.()', '.().', '.(())', '.(().)', '((().))']
['.', '()', '.()', '.().', '.(())', '.(().)', '.(())()']
['.', '()', '.()', '.().', '.(())', '.(().)', '.(().).']
['.', '()', '.()', '.().', '.(())', '.(().)', '.(()..)']
['.', '()', '.()', '.().', '.(())', '.().()', '(().())']
['.', '()', '.()', '.().', '.(())', '.().()', '()(.())']
['.', '()', '.()', '.().', '.(())', '.().()', '.(()())']
['.', '()', '.()', '.().', '.(())', '.().()', '.(())()']
['.', '()', '.()', '.().', '.(())', '.().()', '.()(())']
['.', '()', '.()', '.().', '.(())', '.().()', '.().().']
['.', '()', '.()', '.().', '.(())', '.().()', '.().(.)']
['.', '()', '.()', '.().', '.()()', '(()())', '(()()).']
['.', '()', '.()', '.().', '.()()', '(()())', '(()().)']
['.', '()', '.()', '.().', '.()()', '(()())', '(()(.))']
['.', '()', '.()', '.().', '.()()', '(()())', '.()()()']
['.', '()', '.()', '.().', '.()()', '()(())', '()(()).']
['.', '()', '.()', '.().', '.()()', '()(())', '()(().)']
['.', '()', '.()', '.().', '.()()', '()(())', '()((.))']
['.', '()', '.()', '.().', '.()()', '()(())', '()(.())']
['.', '()', '.()', '.().', '.()()', '()(())', '(.(()))']
['.', '()', '.()', '.().', '.()()', '()(())', '.((()))']
['.', '()', '.()', '.().', '.()()', '()(())', '.()()()']
['.', '()', '.()', '.().', '.()()', '.(().)', '((().))']
['.', '()', '.()', '.().', '.()()', '.(().)', '((.()))']
['.', '()', '.()', '.().', '.()()', '.(().)', '.(().).']
['.', '()', '.()', '.().', '.()()', '.(().)', '.(()..)']
['.', '()', '.()', '.().', '.()()', '.(().)', '.(.()).']
['.', '()', '.()', '.().', '.()()', '.(().)', '.(.().)']
['.', '()', '.()', '.().', '.()()', '.((.))', '(((.)))']
['.', '()', '.()', '.().', '.()()', '.((.))', '((.()))']
['.', '()', '.()', '.().', '.()()', '.((.))', '.((.)).']
['.', '()', '.()', '.().', '.()()', '.((.))', '.((.).)']
['.', '()', '.()', '.().', '.()()', '.((.))', '.(.()).']
['.', '()', '.()', '.().', '.()()', '.((.))', '.(.().)']
['.', '()', '.()', '.().', '.()()', '.()().', '(()().)']
['.', '()', '.()', '.().', '.()()', '.()().', '()(().)']
['.', '()', '.()', '.().', '.()()', '.()().', '.((()))']
['.', '()', '.()', '.().', '.()()', '.()().', '.(()..)']
['.', '()', '.()', '.().', '.()()', '.()().', '.((.).)']
['.', '()', '.()', '.().', '.()()', '.()().', '.()(())']
['.', '()', '.()', '.().', '.()()', '.()().', '.()()()']
['.', '()', '.()', '.().', '.()()', '.()().', '.()()..']
['.', '()', '.()', '.().', '.()()', '.()().', '.()(..)']
['.', '()', '.()', '.().', '.()()', '.()().', '.().(.)']
['.', '()', '.()', '.().', '.()()', '.()().', '.(.().)']
['.', '()', '.()', '.().', '.()()', '.()(.)', '(()(.))']
['.', '()', '.()', '.().', '.()()', '.()(.)', '()((.))']
['.', '()', '.()', '.().', '.()()', '.()(.)', '.()()()']
['.', '()', '.()', '.().', '.()()', '.()(.)', '.()(.).']
['.', '()', '.()', '.().', '.()()', '.()(.)', '.()(..)']
['.', '()', '.()', '.().', '.()()', '.()(.)', '.(.(.))']
['.', '()', '.()', '.().', '.()()', '.().()', '(().())']
['.', '()', '.()', '.().', '.()()', '.().()', '()(.())']
['.', '()', '.()', '.().', '.()()', '.().()', '.(()())']
['.', '()', '.()', '.().', '.()()', '.().()', '.()(())']
['.', '()', '.()', '.().', '.()()', '.().()', '.()()()']
['.', '()', '.()', '.().', '.()()', '.().()', '.().().']
['.', '()', '.()', '.().', '.()()', '.().()', '.().(.)']
['.', '()', '.()', '.().', '.()()', '.().()', '.(..())']
['.', '()', '.()', '.().', '.()()', '.(.())', '((.()))']
['.', '()', '.()', '.().', '.()()', '.(.())', '.()()()']
['.', '()', '.()', '.().', '.()()', '.(.())', '.(.()).']
['.', '()', '.()', '.().', '.()()', '.(.())', '.(.().)']
['.', '()', '.()', '.().', '.()()', '.(.())', '.(.(.))']
['.', '()', '.()', '.().', '.()()', '.(.())', '.(..())']
['.', '()', '.()', '.().', '.()..', '(()..)', '(()(.))']
['.', '()', '.()', '.().', '.()..', '(()..)', '(().())']
['.', '()', '.()', '.().', '.()..', '(()..)', '(()..).']
['.', '()', '.()', '.().', '.()..', '(()..)', '(()...)']
['.', '()', '.()', '.().', '.()..', '(()..)', '()(...)']
['.', '()', '.()', '.().', '.()..', '(()..)', '.()..()']
['.', '()', '.()', '.().', '.()..', '()(..)', '()((.))']
['.', '()', '.()', '.().', '.()..', '()(..)', '()(.())']
['.', '()', '.()', '.().', '.()..', '()(..)', '()(..).']
['.', '()', '.()', '.().', '.()..', '()(..)', '()(...)']
['.', '()', '.()', '.().', '.()..', '()(..)', '(.(..))']
['.', '()', '.()', '.().', '.()..', '()(..)', '.((..))']
['.', '()', '.()', '.().', '.()..', '()(..)', '.()..()']
['.', '()', '.()', '.().', '.()..', '.(().)', '((().))']
['.', '()', '.()', '.().', '.()..', '.(().)', '.(()())']
['.', '()', '.()', '.().', '.()..', '.(().)', '.(().).']
['.', '()', '.()', '.().', '.()..', '.(().)', '.(()..)']
['.', '()', '.()', '.().', '.()..', '.(().)', '.()..()']
['.', '()', '.()', '.().', '.()..', '.((.))', '((().))']
['.', '()', '.()', '.().', '.()..', '.((.))', '(((.)))']
['.', '()', '.()', '.().', '.()..', '.((.))', '.(().).']
['.', '()', '.()', '.().', '.()..', '.((.))', '.(()..)']
['.', '()', '.()', '.().', '.()..', '.((.))', '.((.)).']
['.', '()', '.()', '.().', '.()..', '.((.))', '.((.).)']
['.', '()', '.()', '.().', '.()..', '.((.))', '.()..()']
['.', '()', '.()', '.().', '.()..', '.()(.)', '(()(.))']
['.', '()', '.()', '.().', '.()..', '.()(.)', '()((.))']
['.', '()', '.()', '.().', '.()..', '.()(.)', '.(()..)']
['.', '()', '.()', '.().', '.()..', '.()(.)', '.((..))']
['.', '()', '.()', '.().', '.()..', '.()(.)', '.()(())']
['.', '()', '.()', '.().', '.()..', '.()(.)', '.()(.).']
['.', '()', '.()', '.().', '.()..', '.()(.)', '.()(..)']
['.', '()', '.()', '.().', '.()..', '.()(.)', '.()..()']
['.', '()', '.()', '.().', '.()..', '.()(.)', '.(.(.))']
['.', '()', '.()', '.().', '.()..', '.().()', '(().())']
['.', '()', '.()', '.().', '.()..', '.().()', '()(.())']
['.', '()', '.()', '.().', '.()..', '.().()', '.(()())']
['.', '()', '.()', '.().', '.()..', '.().()', '.((.).)']
['.', '()', '.()', '.().', '.()..', '.().()', '.((..))']
['.', '()', '.()', '.().', '.()..', '.().()', '.()(())']
['.', '()', '.()', '.().', '.()..', '.().()', '.().().']
['.', '()', '.()', '.().', '.()..', '.().()', '.().(.)']
['.', '()', '.()', '.().', '.()..', '.().()', '.()..()']
['.', '()', '.()', '.().', '.()..', '.().()', '.(..())']
['.', '()', '.()', '.().', '.()..', '.()...', '(()...)']
['.', '()', '.()', '.().', '.()..', '.()...', '()(...)']
['.', '()', '.()', '.().', '.()..', '.()...', '.(()..)']
['.', '()', '.()', '.().', '.()..', '.()...', '.((.).)']
['.', '()', '.()', '.().', '.()..', '.()...', '.((..))']
['.', '()', '.()', '.().', '.()..', '.()...', '.()(..)']
['.', '()', '.()', '.().', '.()..', '.()...', '.().(.)']
['.', '()', '.()', '.().', '.()..', '.()...', '.()..()']
['.', '()', '.()', '.().', '.()..', '.()...', '.()....']
['.', '()', '.()', '.().', '.()..', '.()...', '.(....)']
['.', '()', '.()', '.().', '.()..', '.(...)', '((...))']
['.', '()', '.()', '.().', '.()..', '.(...)', '.()..()']
['.', '()', '.()', '.().', '.()..', '.(...)', '.(.(.))']
['.', '()', '.()', '.().', '.()..', '.(...)', '.(..())']
['.', '()', '.()', '.().', '.()..', '.(...)', '.(...).']
['.', '()', '.()', '.().', '.()..', '.(...)', '.(....)']
['.', '()', '.()', '.().', '.(..)', '((..))', '((..)).']
['.', '()', '.()', '.().', '.(..)', '((..))', '((..).)']
['.', '()', '.()', '.().', '.(..)', '((..))', '.(..)()']
['.', '()', '.()', '.().', '.(..)', '.().()', '(().())']
['.', '()', '.()', '.().', '.(..)', '.().()', '()(.())']
['.', '()', '.()', '.().', '.(..)', '.().()', '.()(())']
['.', '()', '.()', '.().', '.(..)', '.().()', '.().().']
['.', '()', '.()', '.().', '.(..)', '.().()', '.().(.)']
['.', '()', '.()', '.().', '.(..)', '.().()', '.(..())']
['.', '()', '.()', '.().', '.(..)', '.().()', '.(..)()']
['.', '()', '.()', '.().', '.(..)', '.(.())', '((.()))']
['.', '()', '.()', '.().', '.(..)', '.(.())', '.(.()).']
['.', '()', '.()', '.().', '.(..)', '.(.())', '.(.().)']
['.', '()', '.()', '.().', '.(..)', '.(.())', '.(..)()']
['.', '()', '.()', '.().', '.(..)', '.(..).', '((..).)']
